570,0.00028188
571,0.0002832109
572,0.0002845417
573,0.0002858726
574,0.0002872035
575,0.0002885343
576,0.0002898652
577,0.0002911961
578,0.0002925269
579,0.0003319141
580,0.0003755285
581,0.000419143
582,0.0004627575
583,0.0005063719
584,0.0005499864
585,0.0006130055
586,0.0006925561
587,0.0007721066
588,0.0008516571
589,0.001370792
590,0.001917985
591,0.002465178
592,0.003463121
593,0.0045809
594,0.005759563
595,0.007154128
596,0.008879834
597,0.01234437
598,0.01608819
599,0.02119569
600,0.02759325
601,0.03660343
602,0.04946173
603,0.06743842
604,0.095082
605,0.1206616
606,0.1523467
607,0.1923971
608,0.2405798
609,0.2923159
610,0.3602403
611,0.4281648
612,0.5036758
613,0.5797579
614,0.654701
615,0.7292439
616,0.7975846
617,0.8573598
618,0.9104462
619,0.9496674
620,0.9756934
621,0.9943606
622,0.9996934
623,0.9905943
624,0.9705555
625,0.9378517
626,0.8952256
627,0.8499035
628,0.8024629
629,0.7570472
630,0.714935
631,0.6743299
632,0.634175
633,0.5955833
634,0.558386
635,0.5224792
636,0.4901474
637,0.4582574
638,0.4334458
639,0.4095088
640,0.3910746
641,0.3728107
642,0.3562136
643,0.3422234
644,0.3282333
645,0.3144222
646,0.3010098
647,0.2875974
648,0.2764592
649,0.2661202
650,0.2557811
651,0.2492823
652,0.2434613
653,0.2376402
654,0.232924
655,0.2283443
656,0.2240769
657,0.2218988
658,0.2197208
659,0.2179578
660,0.2166266
661,0.2152955
662,0.21459
663,0.21459
664,0.21459
665,0.2151254
666,0.2167985
667,0.2184717
668,0.2202473
669,0.2223661
670,0.224485
671,0.2258592
672,0.2270354
673,0.2279898
674,0.2285323
675,0.2287393
676,0.2278229
677,0.2269066
678,0.2252714
679,0.2233565
680,0.2213999
681,0.2173999
682,0.2133999
683,0.2079509
684,0.2014527
685,0.1949546
686,0.1872399
687,0.1791198
688,0.1709998
689,0.1639743
690,0.1570441
691,0.1501138
692,0.1416216
693,0.1326628
694,0.1237041
695,0.1156667
696,0.1091983
697,0.1027299
698,0.09626153
699,0.0902999
700,0.08462329
701,0.07894669
702,0.07401325
703,0.07081395
704,0.06761464
705,0.06441533
706,0.06121602
707,0.05863524
708,0.0560607
709,0.05348617
710,0.05091164
711,0.04857335
712,0.04631381
713,0.04405427
714,0.04179473
715,0.03953519
716,0.03778206
717,0.03675774
718,0.03573343
719,0.03470911
720,0.0336848
721,0.03266049
722,0.03167774
723,0.03082662
724,0.02997551
725,0.02912439
726,0.02827327
727,0.02742216
728,0.02656562
729,0.02570805
730,0.02485048
731,0.02399291
732,0.02320086
733,0.02277998
734,0.0223591
735,0.02193823
736,0.02151735
737,0.02109647
738,0.02074028
739,0.02041314
740,0.02008601
741,0.01975888
742,0.01943174
743,0.01902882
744,0.01852122
745,0.01801362
746,0.01750602
747,0.01699842
748,0.01649082
749,0.01588838
750,0.01525598
751,0.01462359
752,0.0139912
753,0.01335881
754,0.01272642
755,0.01227484
756,0.01209447
757,0.01191409
758,0.01173371
759,0.01155334
760,0.01137296
761,0.01118434
762,0.0107296
763,0.01027485
764,0.009820099
765,0.009365351
766,0.008910603
767,0.008455855
768,0.008001106
769,0.007600678
770,0.007266637
771,0.006932597
772,0.006598556
773,0.006264516
774,0.005930475
775,0.005596435
776,0.005242528
777,0.004873634
778,0.004504741
779,0.004135847
780,0.003766953
781,0.00339806
782,0.003075294
783,0.002842061
784,0.002608827
785,0.002375593
786,0.00214236
787,0.001909126
788,0.001675892
789,0.001442659
790,0.001431
791,0.001431
792,0.001431
793,0.001431
794,0.001431
795,0.001431
796,0.001431
797,0.001431
798,0.001431
799,0.001431
800,0.001431
