350,0.20847
351,0.213128
352,0.217786
353,0.2221834
354,0.2260007
355,0.2298693
356,0.2341138
357,0.2383582
358,0.2432948
359,0.2483348
360,0.2540334
361,0.2601356
362,0.2664253
363,0.2730343
364,0.2796434
365,0.2872621
366,0.2959744
367,0.3050349
368,0.3160682
369,0.327074
370,0.3374206
371,0.3477673
372,0.358626
373,0.3696207
374,0.3803398
375,0.3901259
376,0.3974814
377,0.4044016
378,0.4090363
379,0.413671
380,0.4155727
381,0.41739
382,0.4180785
383,0.4187669
384,0.4192745
385,0.4195107
386,0.4197469
387,0.4209641
388,0.4223411
389,0.424504
390,0.428904
391,0.4335647
392,0.4386892
393,0.4439031
394,0.4520081
395,0.4605452
396,0.4697043
397,0.4810155
398,0.4940648
399,0.5084029
400,0.523897
401,0.5425164
402,0.5614298
403,0.5833173
404,0.6052049
405,0.6301199
406,0.656395
407,0.6826701
408,0.7105492
409,0.7394974
410,0.7670053
411,0.7906187
412,0.814192
413,0.8358043
414,0.8574166
415,0.876007
416,0.8933023
417,0.909669
418,0.9259765
419,0.9402989
420,0.954376
421,0.9663923
422,0.9756767
423,0.9842883
424,0.9898348
425,0.9943816
426,0.9970719
427,0.9986722
428,1
429,0.9967846
430,0.9895133
431,0.9728799
432,0.9520884
433,0.9238586
434,0.8905917
435,0.8506518
436,0.8047646
437,0.7559363
438,0.7002208
439,0.6445052
440,0.5806642
441,0.519437
442,0.4632509
443,0.4110461
444,0.3635151
445,0.3162715
446,0.2728574
447,0.2361542
448,0.2036086
449,0.1737527
450,0.1461966
451,0.1232061
452,0.1040895
453,0.09089419
454,0.07894738
455,0.06879719
456,0.05864699
457,0.05263793
458,0.0468932
459,0.04259506
460,0.03948055
461,0.03636604
462,0.03344189
463,0.03223088
464,0.03101987
465,0.02980886
466,0.02893378
467,0.02823959
468,0.02754541
469,0.02685122
470,0.02645399
471,0.02660826
472,0.02676252
473,0.02691679
474,0.02740405
475,0.02825206
476,0.02910007
477,0.02994807
478,0.03040238
479,0.03084028
480,0.03127817
481,0.03171607
482,0.03231611
483,0.03294038
484,0.03356465
485,0.03418892
486,0.03484981
487,0.0358811
488,0.03691239
489,0.03794368
490,0.03897496
491,0.04000625
492,0.04115449
493,0.04231867
494,0.04348285
495,0.04464703
496,0.04581121
497,0.04689658
498,0.04773238
499,0.04856819
500,0.04940398
501,0.05023978
502,0.05115711
503,0.05233261
504,0.05350811
505,0.0546836
506,0.0558591
507,0.05779668
508,0.06010959
509,0.0624225
510,0.06473541
511,0.06704832
512,0.0693875
513,0.07180546
514,0.07422343
515,0.0766414
516,0.07916141
517,0.08191951
518,0.08467763
519,0.08707318
520,0.08848859
521,0.08990398
522,0.09061986
523,0.09108994
524,0.09129602
525,0.0904462
526,0.08959638
527,0.08825315
528,0.08613822
529,0.08402329
530,0.08069779
531,0.07715861
532,0.07390427
533,0.07125516
534,0.06860605
535,0.06595694
536,0.06358898
537,0.06123896
538,0.05934361
539,0.0581302
540,0.0569168
541,0.05801801
542,0.05926696
543,0.06166071
544,0.06499115
545,0.06855451
546,0.07294378
547,0.07765445
548,0.08382943
549,0.09000441
550,0.09787101
551,0.106013
552,0.113555
553,0.1207714
554,0.1262001
555,0.1315443
556,0.1359276
557,0.1388604
558,0.1401963
559,0.1389068
560,0.1366546
561,0.1339578
562,0.1288958
563,0.1234944
564,0.1176257
565,0.111447
566,0.1049705
567,0.09881189
568,0.09315027
569,0.08743494
570,0.08100618
571,0.07457743
572,0.06899811
573,0.06437679
574,0.05975546
575,0.05539833
576,0.05149106
577,0.04758378
578,0.04415711
579,0.041025
580,0.03789289
581,0.03502076
582,0.0325728
583,0.03012484
584,0.02788796
585,0.02644506
586,0.02500216
587,0.02355925
588,0.02217541
589,0.02079812
590,0.01971299
591,0.01930961
592,0.01890622
593,0.0182888
594,0.01725593
595,0.01622306
596,0.015655
597,0.015655
598,0.015655
599,0.015655
600,0.01615458
601,0.01665416
602,0.01776321
603,0.01926194
604,0.02076983
605,0.02231016
606,0.0238505
607,0.02544801
608,0.02746489
609,0.02948177
610,0.03166214
611,0.03470105
612,0.03773996
613,0.04042437
614,0.04259857
615,0.04477277
616,0.04675953
617,0.04845314
618,0.05014676
619,0.05141278
620,0.05235625
621,0.05324419
622,0.05279866
623,0.05235314
624,0.05167738
625,0.05059229
626,0.0495072
627,0.04820385
628,0.04676095
629,0.04531805
630,0.04381062
631,0.04215264
632,0.04049466
633,0.03932748
634,0.03883813
635,0.03834879
636,0.03785944
637,0.03685977
638,0.03569894
639,0.03453812
640,0.03340343
641,0.03240592
642,0.03140842
643,0.03041092
644,0.03008064
645,0.03025368
646,0.03042672
647,0.03071943
648,0.03188977
649,0.03306011
650,0.03423045
651,0.03539431
652,0.03640278
653,0.03741124
654,0.03856536
655,0.0413942
656,0.04422305
657,0.04964638
658,0.05702853
659,0.06591365
660,0.07746729
661,0.08983891
662,0.1031707
663,0.1178953
664,0.1340696
665,0.1530596
666,0.1722294
667,0.1956722
668,0.2204644
669,0.247191
670,0.2740632
671,0.2999526
672,0.3256263
673,0.3491663
674,0.3719267
675,0.390299
676,0.4022638
677,0.4094367
678,0.41142
679,0.406445
680,0.3965001
681,0.3790483
682,0.3587509
683,0.3385644
684,0.3172282
685,0.2944288
686,0.2716294
687,0.2486432
688,0.2256363
689,0.2026164
690,0.1789582
691,0.1553
692,0.1337026
693,0.1176765
694,0.1022422
695,0.08781558
696,0.07448847
697,0.06429066
698,0.05409284
699,0.04555715
700,0.03729208
701,0.0300988
702,0.02595587
703,0.02181295
704,0.01783631
705,0.01554046
706,0.0132446
707,0.01094875
708,0.009406828
709,0.008172821
710,0.006938815
711,0.005704808
712,0.00492603
713,0.004233946
714,0.003541861
715,0.003060753
716,0.002909615
717,0.002758476
718,0.002607337
719,0.002469427
720,0.002348351
721,0.002227276
722,0.002106201
723,0.001985126
724,0.0019258
725,0.0019258
726,0.0019258
727,0.0019258
728,0.0019258
729,0.0019258
730,0.0019258
731,0.0019258
732,0.0019258
733,0.0019258
734,0.0019258
735,0.0019258
736,0.0019258
737,0.0019258
738,0.0019258
739,0.0019258
740,0.0019258
741,0.0019258
742,0.0019258
743,0.0019258
744,0.0019258
745,0.0019258
746,0.0019258
747,0.0019258
748,0.0019258
749,0.0019258
750,0.0019258
