350,0.22115
351,0.2281834
352,0.23476
353,0.23951
354,0.2430865
355,0.24548
356,0.2463208
357,0.2450774
358,0.2430577
359,0.2405206
360,0.2386139
361,0.2368782
362,0.2357473
363,0.2360449
364,0.2383984
365,0.2415128
366,0.2467925
367,0.254517
368,0.264012
369,0.2754745
370,0.288362
371,0.3016619
372,0.3160772
373,0.3306591
374,0.3506304
375,0.3706017
376,0.3918243
377,0.4170101
378,0.4421959
379,0.4754563
380,0.5140997
381,0.552743
382,0.597426
383,0.6429325
384,0.6896994
385,0.7374169
386,0.7851344
387,0.8303159
388,0.87474
389,0.9095502
390,0.9427952
391,0.9605725
392,0.9707083
393,0.977574
394,0.9792284
395,0.9811886
396,0.9838293
397,0.986894
398,0.9906185
399,0.9942356
400,0.9975312
401,1
402,0.9968375
403,0.9913775
404,0.9812551
405,0.962213
406,0.9366884
407,0.908129
408,0.873561
409,0.8367071
410,0.788694
411,0.7308851
412,0.6675664
413,0.602189
414,0.518284
415,0.4351123
416,0.35854
417,0.2819677
418,0.2239988
419,0.1670088
420,0.1360291
421,0.1064181
422,0.08572016
423,0.06925708
424,0.05783843
425,0.04879695
426,0.04278095
427,0.03818432
428,0.03539417
429,0.03260401
430,0.03070466
431,0.02973251
432,0.02876036
433,0.02778821
434,0.02681606
435,0.02607759
436,0.02535672
437,0.02463584
438,0.02391497
439,0.0231941
440,0.02316107
441,0.02348239
442,0.02380371
443,0.02412503
444,0.02444635
445,0.02476767
446,0.02511043
447,0.02546034
448,0.02581025
449,0.02616016
450,0.02651007
451,0.02687646
452,0.02727789
453,0.02767931
454,0.02808074
455,0.02848217
456,0.02888359
457,0.02928198
458,0.02937981
459,0.02947765
460,0.02957549
461,0.02967332
462,0.02977116
463,0.029869
464,0.02997695
465,0.03009352
466,0.0302101
467,0.03032667
468,0.03044325
469,0.03060421
470,0.03112433
471,0.03164445
472,0.03216458
473,0.0326847
474,0.03321129
475,0.03375838
476,0.03430546
477,0.03485255
478,0.03539963
479,0.03695204
480,0.03914724
481,0.04134244
482,0.04353764
483,0.04742755
484,0.05159336
485,0.05575918
486,0.06002946
487,0.06432266
488,0.06861586
489,0.07376479
490,0.07833005
491,0.0798619
492,0.08139375
493,0.08280476
494,0.08416643
495,0.08552809
496,0.08861605
497,0.09158928
498,0.09317228
499,0.09465477
500,0.09560955
501,0.09612165
502,0.09447271
503,0.09266151
504,0.09036353
505,0.08806556
506,0.08373772
507,0.07880352
508,0.07371166
509,0.06843474
510,0.06315781
511,0.05745559
512,0.05166002
513,0.04586445
514,0.04235666
515,0.03919074
516,0.03602481
517,0.03368014
518,0.03174002
519,0.02979989
520,0.02800423
521,0.02786962
522,0.02773502
523,0.02760041
524,0.0274658
525,0.02713645
526,0.02647548
527,0.02581452
528,0.02515356
529,0.02449259
530,0.02407379
531,0.02383033
532,0.02358687
533,0.02334341
534,0.02309995
535,0.022662
536,0.02190673
537,0.02115147
538,0.0203962
539,0.01964094
540,0.0188856
541,0.01813013
542,0.01737466
543,0.01661919
544,0.01586371
545,0.01516536
546,0.01458837
547,0.01401138
548,0.01343438
549,0.01285739
550,0.01269996
551,0.01257412
552,0.01244827
553,0.01232243
554,0.01219658
555,0.01185451
556,0.01148842
557,0.01112233
558,0.01075625
559,0.01039016
560,0.01037057
561,0.01049249
562,0.01061441
563,0.01073634
564,0.01085826
565,0.01118327
566,0.01170339
567,0.01222352
568,0.01274364
569,0.01326376
570,0.01428185
571,0.01558002
572,0.0168782
573,0.01817637
574,0.0197118
575,0.02195899
576,0.02420618
577,0.02645337
578,0.02870056
579,0.03055127
580,0.03193658
581,0.03332189
582,0.03414054
583,0.0333465
584,0.03255245
585,0.03168771
586,0.02988373
587,0.02807974
588,0.02627576
589,0.0248634
590,0.02375875
591,0.0226541
592,0.02155073
593,0.02045678
594,0.01936283
595,0.01826888
596,0.01717493
597,0.01627605
598,0.01558023
599,0.0148844
600,0.01418857
601,0.01349275
602,0.013451
603,0.013451
604,0.013451
605,0.013451
606,0.01348499
607,0.01405143
608,0.01461788
609,0.01518433
610,0.01575077
611,0.01715365
612,0.01913772
613,0.02112178
614,0.02310584
615,0.02576961
616,0.028648
617,0.03152639
618,0.0347672
619,0.03915569
620,0.04354418
621,0.04847782
622,0.05546193
623,0.06244604
624,0.07104019
625,0.08131016
626,0.09330858
627,0.107249
628,0.1257155
629,0.1484349
630,0.1717068
631,0.1926333
632,0.2103454
633,0.2251743
634,0.2330357
635,0.23655
636,0.2299407
637,0.2138018
638,0.1958668
639,0.1742991
640,0.1507755
641,0.1266884
642,0.1036958
643,0.08383439
644,0.06626922
645,0.05214812
646,0.03990005
647,0.03271556
648,0.02583511
649,0.02082211
650,0.01616058
651,0.01365784
652,0.0111551
653,0.009589455
654,0.008622965
655,0.007656474
656,0.00656904
657,0.005465113
658,0.00472562
659,0.004365448
660,0.004005276
661,0.003758058
662,0.003599591
663,0.003441123
664,0.003288684
665,0.003156428
666,0.003024172
667,0.002891916
668,0.002763443
669,0.002646952
670,0.002530462
671,0.002413971
672,0.00229748
673,0.002206845
674,0.002126769
675,0.002046693
676,0.001966618
677,0.001886542
678,0.001806467
679,0.001736
680,0.001736
681,0.001736
682,0.001736
683,0.001736
684,0.001736
685,0.001736
686,0.001736
687,0.001736
688,0.001736
689,0.001736
690,0.001736
691,0.001736
692,0.001736
693,0.001736
694,0.001736
695,0.001736
696,0.001736
697,0.001736
698,0.001736
699,0.001736
700,0.001736
